,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track
71,0.385,0.673,2,-8.182,1,0.0329,0.000183,0.15,0.0699,0.187,149.272,audio_features,6DyywdbmTzlmXBzG9ym7Rt,spotify:track:6DyywdbmTzlmXBzG9ym7Rt,https://api.spotify.com/v1/tracks/6DyywdbmTzlmXBzG9ym7Rt,https://api.spotify.com/v1/audio-analysis/6DyywdbmTzlmXBzG9ym7Rt,306853,4,Undertow
72,0.636,0.275,5,-15.411,1,0.0426,0.961,0.916,0.109,0.335,98.193,audio_features,6klw6tzBCHFOJhnYUw8NEp,spotify:track:6klw6tzBCHFOJhnYUw8NEp,https://api.spotify.com/v1/tracks/6klw6tzBCHFOJhnYUw8NEp,https://api.spotify.com/v1/audio-analysis/6klw6tzBCHFOJhnYUw8NEp,234000,4,12 Seasons of Love
73,0.137,0.313,1,-17.088,1,0.0386,0.487,0.918,0.111,0.131,97.365,audio_features,5s9J2tSD2NGzr82jW87gw1,spotify:track:5s9J2tSD2NGzr82jW87gw1,https://api.spotify.com/v1/tracks/5s9J2tSD2NGzr82jW87gw1,https://api.spotify.com/v1/audio-analysis/5s9J2tSD2NGzr82jW87gw1,120387,4,Courtyard
74,0.743,0.47,0,-13.154,1,0.029,0.0936,3.15e-05,0.186,0.89,116.122,audio_features,5DnT9a5IM3eMjKgXTWVJvi,spotify:track:5DnT9a5IM3eMjKgXTWVJvi,https://api.spotify.com/v1/tracks/5DnT9a5IM3eMjKgXTWVJvi,https://api.spotify.com/v1/audio-analysis/5DnT9a5IM3eMjKgXTWVJvi,160333,4,Have You Ever Seen The Rain
75,0.686,0.691,5,-4.616,0,0.0371,0.257,0.0,0.145,0.477,95.046,audio_features,052vSBPxqdmYRDlkSPiavc,spotify:track:052vSBPxqdmYRDlkSPiavc,https://api.spotify.com/v1/tracks/052vSBPxqdmYRDlkSPiavc,https://api.spotify.com/v1/audio-analysis/052vSBPxqdmYRDlkSPiavc,239080,4,Cry Baby
76,0.63,0.0734,7,-24.448,0,0.548,0.972,0.0,0.403,0.831,135.964,audio_features,4NAOU1fKvpPtLwtR2rUfFP,spotify:track:4NAOU1fKvpPtLwtR2rUfFP,https://api.spotify.com/v1/tracks/4NAOU1fKvpPtLwtR2rUfFP,https://api.spotify.com/v1/audio-analysis/4NAOU1fKvpPtLwtR2rUfFP,49000,3,Interlude
77,0.186,0.234,1,-17.232,1,0.0395,0.936,0.876,0.0887,0.249,136.371,audio_features,36AyJUBrvBv4I3ebeEzzKo,spotify:track:36AyJUBrvBv4I3ebeEzzKo,https://api.spotify.com/v1/tracks/36AyJUBrvBv4I3ebeEzzKo,https://api.spotify.com/v1/audio-analysis/36AyJUBrvBv4I3ebeEzzKo,277507,4,Terra
78,0.681,0.865,1,-4.132,0,0.0594,0.00464,0.00169,0.149,0.528,91.017,audio_features,2WyRfGeHo97VC5mP1BBSzr,spotify:track:2WyRfGeHo97VC5mP1BBSzr,https://api.spotify.com/v1/tracks/2WyRfGeHo97VC5mP1BBSzr,https://api.spotify.com/v1/audio-analysis/2WyRfGeHo97VC5mP1BBSzr,219080,4,Mother
79,0.767,0.72,10,-7.379,0,0.0629,0.281,0.0,0.13,0.926,106.893,audio_features,1MzASo1pHFtU1tNp7RQNaP,spotify:track:1MzASo1pHFtU1tNp7RQNaP,https://api.spotify.com/v1/tracks/1MzASo1pHFtU1tNp7RQNaP,https://api.spotify.com/v1/audio-analysis/1MzASo1pHFtU1tNp7RQNaP,262653,4,A La Memoria Del Muerto
80,0.735,0.755,8,-8.941,0,0.0911,0.00133,0.851,0.521,0.614,120.884,audio_features,2664lkcKJBvhpjKg2ptEX5,spotify:track:2664lkcKJBvhpjKg2ptEX5,https://api.spotify.com/v1/tracks/2664lkcKJBvhpjKg2ptEX5,https://api.spotify.com/v1/audio-analysis/2664lkcKJBvhpjKg2ptEX5,369240,4,Sayin' Dope
81,0.679,0.318,5,-16.291,1,0.0667,0.719,0.521,0.122,0.848,177.579,audio_features,4h8RSAcZqHAm7vLnMDDZSD,spotify:track:4h8RSAcZqHAm7vLnMDDZSD,https://api.spotify.com/v1/tracks/4h8RSAcZqHAm7vLnMDDZSD,https://api.spotify.com/v1/audio-analysis/4h8RSAcZqHAm7vLnMDDZSD,144149,3,My Bonnie Lies Over the Ocean
82,0.475,0.932,6,-4.005,1,0.0649,0.0296,0.0,0.0883,0.524,148.075,audio_features,0zvFpizoPkjXNuii0mYjb7,spotify:track:0zvFpizoPkjXNuii0mYjb7,https://api.spotify.com/v1/tracks/0zvFpizoPkjXNuii0mYjb7,https://api.spotify.com/v1/audio-analysis/0zvFpizoPkjXNuii0mYjb7,175199,4,Now You Know
83,0.566,0.537,2,-12.968,1,0.619,0.953,0.569,0.716,0.88,84.695,audio_features,0t3h5fMpP5Mvs6gnBRDIWU,spotify:track:0t3h5fMpP5Mvs6gnBRDIWU,https://api.spotify.com/v1/tracks/0t3h5fMpP5Mvs6gnBRDIWU,https://api.spotify.com/v1/audio-analysis/0t3h5fMpP5Mvs6gnBRDIWU,203360,4,I'm Sitting Here Waiting
84,0.692,0.54,8,-6.261,0,0.0646,0.434,0.0134,0.233,0.526,86.116,audio_features,2KwPQa4kIh4zJivbCnKYCY,spotify:track:2KwPQa4kIh4zJivbCnKYCY,https://api.spotify.com/v1/tracks/2KwPQa4kIh4zJivbCnKYCY,https://api.spotify.com/v1/audio-analysis/2KwPQa4kIh4zJivbCnKYCY,281731,4,Korrupted - Remix
85,0.869,0.751,0,-4.92,1,0.0359,0.00777,1.02e-05,0.104,0.586,129.217,audio_features,7hU0ZQFx21ACgr7VfN77eZ,spotify:track:7hU0ZQFx21ACgr7VfN77eZ,https://api.spotify.com/v1/tracks/7hU0ZQFx21ACgr7VfN77eZ,https://api.spotify.com/v1/audio-analysis/7hU0ZQFx21ACgr7VfN77eZ,185373,4,Sex Objekt
86,0.377,0.287,4,-13.824,0,0.0373,0.781,0.000472,0.095,0.326,109.239,audio_features,5IW5Bymi27RygnM3O8B7mx,spotify:track:5IW5Bymi27RygnM3O8B7mx,https://api.spotify.com/v1/tracks/5IW5Bymi27RygnM3O8B7mx,https://api.spotify.com/v1/audio-analysis/5IW5Bymi27RygnM3O8B7mx,470067,3,Rain / Ekoln
87,0.536,0.603,9,-9.855,1,0.238,0.0151,0.0562,0.161,0.326,150.066,audio_features,1UfwjTcw3NppOwvACRKXGL,spotify:track:1UfwjTcw3NppOwvACRKXGL,https://api.spotify.com/v1/tracks/1UfwjTcw3NppOwvACRKXGL,https://api.spotify.com/v1/audio-analysis/1UfwjTcw3NppOwvACRKXGL,113627,4,Reason With The Beast
88,0.231,0.108,0,-22.97,0,0.0379,0.677,0.821,0.111,0.0362,85.517,audio_features,5TPdwFNZBo0q4WZXV6phXe,spotify:track:5TPdwFNZBo0q4WZXV6phXe,https://api.spotify.com/v1/tracks/5TPdwFNZBo0q4WZXV6phXe,https://api.spotify.com/v1/audio-analysis/5TPdwFNZBo0q4WZXV6phXe,133467,4,No Unexpected Guests
89,0.854,0.585,2,-9.377,1,0.196,0.0632,0.0,0.38,0.502,93.039,audio_features,2FHJjQ5kRAipvH5wldbccl,spotify:track:2FHJjQ5kRAipvH5wldbccl,https://api.spotify.com/v1/tracks/2FHJjQ5kRAipvH5wldbccl,https://api.spotify.com/v1/audio-analysis/2FHJjQ5kRAipvH5wldbccl,335360,4,Trouble In The City
90,0.584,0.389,11,-12.315,1,0.154,0.689,0.0,0.319,0.288,79.976,audio_features,0Zgcv1wy4bRWpfsM27uPGK,spotify:track:0Zgcv1wy4bRWpfsM27uPGK,https://api.spotify.com/v1/tracks/0Zgcv1wy4bRWpfsM27uPGK,https://api.spotify.com/v1/audio-analysis/0Zgcv1wy4bRWpfsM27uPGK,153750,4,Dark Angel
91,0.382,0.688,9,-12.569,1,0.0419,0.268,0.0928,0.184,0.207,121.352,audio_features,28rNyM2CKtOb4PYmsulQhF,spotify:track:28rNyM2CKtOb4PYmsulQhF,https://api.spotify.com/v1/tracks/28rNyM2CKtOb4PYmsulQhF,https://api.spotify.com/v1/audio-analysis/28rNyM2CKtOb4PYmsulQhF,430347,4,Knocked Up
92,0.385,0.68,9,-11.351,0,0.0648,0.141,3.42e-05,0.71,0.674,101.019,audio_features,6Yz9yZNqvKDmf5EGzM3yr6,spotify:track:6Yz9yZNqvKDmf5EGzM3yr6,https://api.spotify.com/v1/tracks/6Yz9yZNqvKDmf5EGzM3yr6,https://api.spotify.com/v1/audio-analysis/6Yz9yZNqvKDmf5EGzM3yr6,394013,4,Ven Conmigo/Perdoname (Live)
93,0.484,0.627,5,-7.049,1,0.144,0.202,0.0,0.292,0.868,177.422,audio_features,2nu5imEZVk352OG8maRU3p,spotify:track:2nu5imEZVk352OG8maRU3p,https://api.spotify.com/v1/tracks/2nu5imEZVk352OG8maRU3p,https://api.spotify.com/v1/audio-analysis/2nu5imEZVk352OG8maRU3p,263573,3,Librado Maldonado
94,0.53,0.344,2,-18.228,1,0.928,0.677,0.0,0.625,0.35,85.945,audio_features,0QlnPXZvL8P0WTq4nZYSM9,spotify:track:0QlnPXZvL8P0WTq4nZYSM9,https://api.spotify.com/v1/tracks/0QlnPXZvL8P0WTq4nZYSM9,https://api.spotify.com/v1/audio-analysis/0QlnPXZvL8P0WTq4nZYSM9,1030133,4,Crass Commercialism
95,0.658,0.262,0,-11.496,1,0.0313,0.689,0.155,0.144,0.455,104.482,audio_features,5w4lrTtCsUDxYGmLkrXtDo,spotify:track:5w4lrTtCsUDxYGmLkrXtDo,https://api.spotify.com/v1/tracks/5w4lrTtCsUDxYGmLkrXtDo,https://api.spotify.com/v1/audio-analysis/5w4lrTtCsUDxYGmLkrXtDo,210307,4,Flores Negras
96,0.753,0.304,2,-9.859,0,0.0516,0.592,0.078,0.108,0.377,75.52,audio_features,7hejG1JwFh3NsfUze7KaJ9,spotify:track:7hejG1JwFh3NsfUze7KaJ9,https://api.spotify.com/v1/tracks/7hejG1JwFh3NsfUze7KaJ9,https://api.spotify.com/v1/audio-analysis/7hejG1JwFh3NsfUze7KaJ9,159880,4,Rollercoaster Ride
97,0.451,0.402,7,-12.135,1,0.0297,0.365,0.000746,0.076,0.244,100.411,audio_features,7KA6U0WOHdGxWWLGPYN2Sb,spotify:track:7KA6U0WOHdGxWWLGPYN2Sb,https://api.spotify.com/v1/tracks/7KA6U0WOHdGxWWLGPYN2Sb,https://api.spotify.com/v1/audio-analysis/7KA6U0WOHdGxWWLGPYN2Sb,341667,4,Turning Away
98,0.284,0.972,11,-3.807,0,0.13,0.00227,5.28e-05,0.165,0.219,121.078,audio_features,1E3BfOKb50oUvYfLnj8nBW,spotify:track:1E3BfOKb50oUvYfLnj8nBW,https://api.spotify.com/v1/tracks/1E3BfOKb50oUvYfLnj8nBW,https://api.spotify.com/v1/audio-analysis/1E3BfOKb50oUvYfLnj8nBW,332680,4,Metal from Hell...22nd Century
99,0.804,0.451,6,-8.207,1,0.0949,0.388,2.17e-05,0.0924,0.19,178.061,audio_features,36c4JohayB9qd64eidQMBi,spotify:track:36c4JohayB9qd64eidQMBi,https://api.spotify.com/v1/tracks/36c4JohayB9qd64eidQMBi,https://api.spotify.com/v1/audio-analysis/36c4JohayB9qd64eidQMBi,251293,4,Panda Bear
100,0.656,0.656,4,-7.706,0,0.273,0.282,0.202,0.143,0.434,119.769,audio_features,4QzTRTHcxF1P9RLUB7Nhm2,spotify:track:4QzTRTHcxF1P9RLUB7Nhm2,https://api.spotify.com/v1/tracks/4QzTRTHcxF1P9RLUB7Nhm2,https://api.spotify.com/v1/audio-analysis/4QzTRTHcxF1P9RLUB7Nhm2,258533,4,Negativ Song
101,0.353,0.539,9,-7.997,1,0.0309,0.00729,0.0,0.831,0.129,137.96,audio_features,17mdh3I1FEqBhjvgKgAcGD,spotify:track:17mdh3I1FEqBhjvgKgAcGD,https://api.spotify.com/v1/tracks/17mdh3I1FEqBhjvgKgAcGD,https://api.spotify.com/v1/audio-analysis/17mdh3I1FEqBhjvgKgAcGD,368507,4,The Lords Prayer
102,0.427,0.217,5,-12.569,1,0.032,0.95,0.136,0.125,0.544,171.035,audio_features,1qLKYRtMHkMQYzOsGXWmi4,spotify:track:1qLKYRtMHkMQYzOsGXWmi4,https://api.spotify.com/v1/tracks/1qLKYRtMHkMQYzOsGXWmi4,https://api.spotify.com/v1/audio-analysis/1qLKYRtMHkMQYzOsGXWmi4,261013,4,Blake's Worried Blues
103,0.785,0.563,6,-7.805,1,0.103,0.655,0.00916,0.108,0.425,86.025,audio_features,7tjLhVohcthjLc72nXrWT2,spotify:track:7tjLhVohcthjLc72nXrWT2,https://api.spotify.com/v1/tracks/7tjLhVohcthjLc72nXrWT2,https://api.spotify.com/v1/audio-analysis/7tjLhVohcthjLc72nXrWT2,157038,4,You're My World
104,0.622,0.75,0,-8.142,0,0.0448,0.325,0.773,0.1,0.942,170.07,audio_features,3K2hl2TZDOVh1h1dbe5bpv,spotify:track:3K2hl2TZDOVh1h1dbe5bpv,https://api.spotify.com/v1/tracks/3K2hl2TZDOVh1h1dbe5bpv,https://api.spotify.com/v1/audio-analysis/3K2hl2TZDOVh1h1dbe5bpv,367360,4,Ojos Gitanos
105,0.768,0.462,7,-6.699,1,0.0512,0.117,0.0,0.102,0.348,156.306,audio_features,5tuQlv52h7HeoxALv1Buor,spotify:track:5tuQlv52h7HeoxALv1Buor,https://api.spotify.com/v1/tracks/5tuQlv52h7HeoxALv1Buor,https://api.spotify.com/v1/audio-analysis/5tuQlv52h7HeoxALv1Buor,216680,4,Mira Nina
106,0.505,0.55,0,-6.891,1,0.0359,0.836,0.000448,0.112,0.343,81.877,audio_features,7mQQV4hDnXn3TrVr1QDu65,spotify:track:7mQQV4hDnXn3TrVr1QDu65,https://api.spotify.com/v1/tracks/7mQQV4hDnXn3TrVr1QDu65,https://api.spotify.com/v1/audio-analysis/7mQQV4hDnXn3TrVr1QDu65,209769,4,Solamente Una Vez
107,0.534,0.578,0,-7.283,1,0.0251,0.0472,0.235,0.179,0.179,133.989,audio_features,4ys0SKB5psHk4gaRln3EQK,spotify:track:4ys0SKB5psHk4gaRln3EQK,https://api.spotify.com/v1/tracks/4ys0SKB5psHk4gaRln3EQK,https://api.spotify.com/v1/audio-analysis/4ys0SKB5psHk4gaRln3EQK,304027,4,Zolte Slonie
108,0.42,0.885,0,-6.611,1,0.0466,0.00243,0.921,0.31,0.68,159.853,audio_features,5clUjbxHSe1IEJX7LEH3rv,spotify:track:5clUjbxHSe1IEJX7LEH3rv,https://api.spotify.com/v1/tracks/5clUjbxHSe1IEJX7LEH3rv,https://api.spotify.com/v1/audio-analysis/5clUjbxHSe1IEJX7LEH3rv,148293,4,Sahti Waari
109,0.365,0.875,1,-3.228,1,0.131,0.00893,0.0,0.0786,0.655,98.708,audio_features,4rcSvYi807urIIqfeX3tBo,spotify:track:4rcSvYi807urIIqfeX3tBo,https://api.spotify.com/v1/tracks/4rcSvYi807urIIqfeX3tBo,https://api.spotify.com/v1/audio-analysis/4rcSvYi807urIIqfeX3tBo,225307,4,Nina Nina
110,0.52,0.768,10,-6.222,0,0.0341,0.399,0.00323,0.149,0.836,90.458,audio_features,2s67XeveOEVbuCmFom9eV3,spotify:track:2s67XeveOEVbuCmFom9eV3,https://api.spotify.com/v1/tracks/2s67XeveOEVbuCmFom9eV3,https://api.spotify.com/v1/audio-analysis/2s67XeveOEVbuCmFom9eV3,405413,4,Only Do for Love
111,0.539,0.884,9,-6.53,1,0.0403,0.382,0.00166,0.76,0.752,100.812,audio_features,4NtUY5IGzHCaqfZemmAu56,spotify:track:4NtUY5IGzHCaqfZemmAu56,https://api.spotify.com/v1/tracks/4NtUY5IGzHCaqfZemmAu56,https://api.spotify.com/v1/audio-analysis/4NtUY5IGzHCaqfZemmAu56,230693,4,Arrival
112,0.764,0.271,0,-11.437,0,0.0306,0.79,0.0,0.0732,0.669,130.044,audio_features,7AVT0dVXL4vVImDuE9YCeb,spotify:track:7AVT0dVXL4vVImDuE9YCeb,https://api.spotify.com/v1/tracks/7AVT0dVXL4vVImDuE9YCeb,https://api.spotify.com/v1/audio-analysis/7AVT0dVXL4vVImDuE9YCeb,99467,4,Las Murallas De Jericó
113,0.394,0.762,1,-5.724,1,0.288,0.000662,0.0338,0.166,0.751,187.72,audio_features,681E5rxhEIJD6TAeEs5kmJ,spotify:track:681E5rxhEIJD6TAeEs5kmJ,https://api.spotify.com/v1/tracks/681E5rxhEIJD6TAeEs5kmJ,https://api.spotify.com/v1/audio-analysis/681E5rxhEIJD6TAeEs5kmJ,178133,4,Megatrend
114,0.653,0.835,2,-7.797,1,0.0439,0.00144,1.32e-06,0.0372,0.524,114.856,audio_features,2y249O3RCmpEe0RGZpIORM,spotify:track:2y249O3RCmpEe0RGZpIORM,https://api.spotify.com/v1/tracks/2y249O3RCmpEe0RGZpIORM,https://api.spotify.com/v1/audio-analysis/2y249O3RCmpEe0RGZpIORM,261733,4,In The Name of the Father
115,0.833,0.339,9,-11.6,1,0.0517,0.972,0.00687,0.326,0.9,99.163,audio_features,6plQ2iKpap0i3LnRCAFeYR,spotify:track:6plQ2iKpap0i3LnRCAFeYR,https://api.spotify.com/v1/tracks/6plQ2iKpap0i3LnRCAFeYR,https://api.spotify.com/v1/audio-analysis/6plQ2iKpap0i3LnRCAFeYR,160453,4,I Can't Tame Wild Women
116,0.801,0.878,10,-2.813,0,0.0689,0.291,1.32e-05,0.0782,0.926,74.997,audio_features,2rYzOWp5SRJVF66gKuqLhp,spotify:track:2rYzOWp5SRJVF66gKuqLhp,https://api.spotify.com/v1/tracks/2rYzOWp5SRJVF66gKuqLhp,https://api.spotify.com/v1/audio-analysis/2rYzOWp5SRJVF66gKuqLhp,96287,4,Little Timmy
117,0.752,0.468,7,-10.026,1,0.0952,0.584,4.3e-06,0.101,0.328,100.092,audio_features,1ZFnzl1UzvP4MFYpa2yDAx,spotify:track:1ZFnzl1UzvP4MFYpa2yDAx,https://api.spotify.com/v1/tracks/1ZFnzl1UzvP4MFYpa2yDAx,https://api.spotify.com/v1/audio-analysis/1ZFnzl1UzvP4MFYpa2yDAx,181169,4,Erica
118,0.525,0.383,0,-6.958,0,0.0339,0.658,2.4e-06,0.0841,0.386,118.425,audio_features,5uuLnmCZfvaeJI4XAyWnCC,spotify:track:5uuLnmCZfvaeJI4XAyWnCC,https://api.spotify.com/v1/tracks/5uuLnmCZfvaeJI4XAyWnCC,https://api.spotify.com/v1/audio-analysis/5uuLnmCZfvaeJI4XAyWnCC,205120,3,To Agalma
119,0.38,0.128,2,-13.083,1,0.033,0.978,0.783,0.194,0.249,142.506,audio_features,3RPWV2fnDk7oZwarVH8dfS,spotify:track:3RPWV2fnDk7oZwarVH8dfS,https://api.spotify.com/v1/tracks/3RPWV2fnDk7oZwarVH8dfS,https://api.spotify.com/v1/audio-analysis/3RPWV2fnDk7oZwarVH8dfS,233092,4,Damisela Encantadora
120,0.563,0.738,5,-6.986,1,0.0265,0.316,0.111,0.35,0.528,103.965,audio_features,22L1PQophMoDI4IAtVIoPk,spotify:track:22L1PQophMoDI4IAtVIoPk,https://api.spotify.com/v1/tracks/22L1PQophMoDI4IAtVIoPk,https://api.spotify.com/v1/audio-analysis/22L1PQophMoDI4IAtVIoPk,264520,4,You Are My Memoir
121,0.177,0.144,4,-21.07,1,0.037,0.97,0.255,0.105,0.207,88.189,audio_features,5I8hqjKcHfdCuuViKXxT51,spotify:track:5I8hqjKcHfdCuuViKXxT51,https://api.spotify.com/v1/tracks/5I8hqjKcHfdCuuViKXxT51,https://api.spotify.com/v1/audio-analysis/5I8hqjKcHfdCuuViKXxT51,206680,3,Donizetti: Roberto Devereux: L'ore trascorrono...
122,0.676,0.652,0,-5.749,1,0.0568,0.401,0.0,0.558,0.641,101.086,audio_features,6187nmNResODDMkb2WNgES,spotify:track:6187nmNResODDMkb2WNgES,https://api.spotify.com/v1/tracks/6187nmNResODDMkb2WNgES,https://api.spotify.com/v1/audio-analysis/6187nmNResODDMkb2WNgES,183119,4,Pienso En Ti
123,0.322,0.391,11,-9.036,1,0.0312,0.792,2.08e-06,0.234,0.192,129.446,audio_features,783acjnPgXeA9r2ZdcuYsA,spotify:track:783acjnPgXeA9r2ZdcuYsA,https://api.spotify.com/v1/tracks/783acjnPgXeA9r2ZdcuYsA,https://api.spotify.com/v1/audio-analysis/783acjnPgXeA9r2ZdcuYsA,259867,4,This Time I'll Be Sweeter
124,0.612,0.13,9,-25.37,0,0.478,0.896,0.00365,0.692,0.499,133.408,audio_features,3PrwBz8Crjkse0oBlms4gN,spotify:track:3PrwBz8Crjkse0oBlms4gN,https://api.spotify.com/v1/tracks/3PrwBz8Crjkse0oBlms4gN,https://api.spotify.com/v1/audio-analysis/3PrwBz8Crjkse0oBlms4gN,203173,4,Bus Station Blues (Live)
125,0.529,0.768,0,-10.456,1,0.0471,0.0987,0.298,0.113,0.0397,169.972,audio_features,6tH5gihfd4IjXsVP360jzD,spotify:track:6tH5gihfd4IjXsVP360jzD,https://api.spotify.com/v1/tracks/6tH5gihfd4IjXsVP360jzD,https://api.spotify.com/v1/audio-analysis/6tH5gihfd4IjXsVP360jzD,298125,4,Mr. Prime Minister
126,0.568,0.521,9,-6.425,0,0.0265,0.206,3.12e-05,0.121,0.554,110.936,audio_features,1h5X2BiNVo3mweajFTNZWh,spotify:track:1h5X2BiNVo3mweajFTNZWh,https://api.spotify.com/v1/tracks/1h5X2BiNVo3mweajFTNZWh,https://api.spotify.com/v1/audio-analysis/1h5X2BiNVo3mweajFTNZWh,274053,4,I Love You And You Love Me
127,0.699,0.419,0,-15.133,1,0.134,0.255,0.0239,0.0471,0.822,131.629,audio_features,5ZSAdkQb23NPIcUGt6exdm,spotify:track:5ZSAdkQb23NPIcUGt6exdm,https://api.spotify.com/v1/tracks/5ZSAdkQb23NPIcUGt6exdm,https://api.spotify.com/v1/audio-analysis/5ZSAdkQb23NPIcUGt6exdm,164307,4,A New Hope
128,0.606,0.822,6,-6.64,1,0.0486,0.748,0.0,0.958,0.814,151.743,audio_features,0KkZFQSvZrTL1zU3cX8Z7e,spotify:track:0KkZFQSvZrTL1zU3cX8Z7e,https://api.spotify.com/v1/tracks/0KkZFQSvZrTL1zU3cX8Z7e,https://api.spotify.com/v1/audio-analysis/0KkZFQSvZrTL1zU3cX8Z7e,205430,4,Ponto
129,0.478,0.347,0,-7.43,1,0.0261,0.0672,0.0,0.0838,0.28,99.947,audio_features,1W5mifA8dmXAkeich4GPFK,spotify:track:1W5mifA8dmXAkeich4GPFK,https://api.spotify.com/v1/tracks/1W5mifA8dmXAkeich4GPFK,https://api.spotify.com/v1/audio-analysis/1W5mifA8dmXAkeich4GPFK,250427,3,Great Is Thy Faithfulness
130,0.659,0.949,4,-3.492,0,0.175,0.36,0.0,0.633,0.705,95.113,audio_features,1ZDluJmxOWj2nsnuGNEx5P,spotify:track:1ZDluJmxOWj2nsnuGNEx5P,https://api.spotify.com/v1/tracks/1ZDluJmxOWj2nsnuGNEx5P,https://api.spotify.com/v1/audio-analysis/1ZDluJmxOWj2nsnuGNEx5P,151469,4,Party In The Burbs
131,0.508,0.984,7,-5.762,1,0.151,1.55e-05,0.527,0.0788,0.249,125.159,audio_features,5xKie4qu4trmuxaGauywHp,spotify:track:5xKie4qu4trmuxaGauywHp,https://api.spotify.com/v1/tracks/5xKie4qu4trmuxaGauywHp,https://api.spotify.com/v1/audio-analysis/5xKie4qu4trmuxaGauywHp,250347,4,Compulsory Resurrection
132,0.492,0.883,11,-3.594,1,0.0774,0.0071,0.0,0.0998,0.456,174.973,audio_features,6Xp6Uxs9NFReM3cAgdNXs3,spotify:track:6Xp6Uxs9NFReM3cAgdNXs3,https://api.spotify.com/v1/tracks/6Xp6Uxs9NFReM3cAgdNXs3,https://api.spotify.com/v1/audio-analysis/6Xp6Uxs9NFReM3cAgdNXs3,213174,4,Lobotomy
133,0.534,0.586,9,-9.673,1,0.0439,0.0108,0.000869,0.0637,0.387,131.682,audio_features,1F77xTIkIud9zCbhmmSu5B,spotify:track:1F77xTIkIud9zCbhmmSu5B,https://api.spotify.com/v1/tracks/1F77xTIkIud9zCbhmmSu5B,https://api.spotify.com/v1/audio-analysis/1F77xTIkIud9zCbhmmSu5B,222693,4,The tears I cried
134,0.425,0.875,6,-2.918,1,0.0365,0.0321,1.68e-05,0.104,0.598,184.037,audio_features,3fxbBxzQL1ndFa2CDxxcJ6,spotify:track:3fxbBxzQL1ndFa2CDxxcJ6,https://api.spotify.com/v1/tracks/3fxbBxzQL1ndFa2CDxxcJ6,https://api.spotify.com/v1/audio-analysis/3fxbBxzQL1ndFa2CDxxcJ6,192333,4,Party Til The Cows Come Home
135,0.679,0.441,2,-8.17,0,0.034,0.564,1.8e-05,0.0736,0.963,79.981,audio_features,4WxSYKY8lCKZdriZtnteoI,spotify:track:4WxSYKY8lCKZdriZtnteoI,https://api.spotify.com/v1/tracks/4WxSYKY8lCKZdriZtnteoI,https://api.spotify.com/v1/audio-analysis/4WxSYKY8lCKZdriZtnteoI,203973,3,La Excursion
136,0.661,0.613,0,-10.016,1,0.0454,0.171,9.16e-05,0.981,0.857,126.297,audio_features,5fnCIXdQqjFUznKrPhUeyz,spotify:track:5fnCIXdQqjFUznKrPhUeyz,https://api.spotify.com/v1/tracks/5fnCIXdQqjFUznKrPhUeyz,https://api.spotify.com/v1/audio-analysis/5fnCIXdQqjFUznKrPhUeyz,249382,4,Big Balls And Cow Town
137,0.608,0.854,6,-6.473,1,0.0349,0.0973,0.000108,0.318,0.809,114.927,audio_features,6nCCkUMYxf3hPzSIZkkNPd,spotify:track:6nCCkUMYxf3hPzSIZkkNPd,https://api.spotify.com/v1/tracks/6nCCkUMYxf3hPzSIZkkNPd,https://api.spotify.com/v1/audio-analysis/6nCCkUMYxf3hPzSIZkkNPd,252633,4,Into A Swan
138,0.611,0.665,1,-8.187,1,0.0669,0.719,0.0,0.671,0.772,125.236,audio_features,5Rb211KhnOhLLXPpt8awxU,spotify:track:5Rb211KhnOhLLXPpt8awxU,https://api.spotify.com/v1/tracks/5Rb211KhnOhLLXPpt8awxU,https://api.spotify.com/v1/audio-analysis/5Rb211KhnOhLLXPpt8awxU,182440,4,To The Stars
139,0.295,0.606,11,-10.926,0,0.0635,0.15,0.868,0.0837,0.06,155.182,audio_features,3YkKoXIUlqi2Vs9wEl4y08,spotify:track:3YkKoXIUlqi2Vs9wEl4y08,https://api.spotify.com/v1/tracks/3YkKoXIUlqi2Vs9wEl4y08,https://api.spotify.com/v1/audio-analysis/3YkKoXIUlqi2Vs9wEl4y08,504773,4,The Joes Mobilize
140,0.55,0.434,2,-11.442,1,0.0478,0.282,0.059,0.259,0.862,149.788,audio_features,3TtUYhs6Xuq2DvjqLktl6w,spotify:track:3TtUYhs6Xuq2DvjqLktl6w,https://api.spotify.com/v1/tracks/3TtUYhs6Xuq2DvjqLktl6w,https://api.spotify.com/v1/audio-analysis/3TtUYhs6Xuq2DvjqLktl6w,149013,4,I Got To Quit My Baby
141,0.566,0.291,5,-13.579,1,0.0263,0.806,0.0,0.186,0.489,93.458,audio_features,6vTaeLFPao2fyslyZTn1br,spotify:track:6vTaeLFPao2fyslyZTn1br,https://api.spotify.com/v1/tracks/6vTaeLFPao2fyslyZTn1br,https://api.spotify.com/v1/audio-analysis/6vTaeLFPao2fyslyZTn1br,157336,3,So Unhappy
